Open time,BTCEUR_Open,BTCEUR_High,BTCEUR_Low,BTCEUR_Close,ETHEUR_Open,ETHEUR_High,ETHEUR_Low,ETHEUR_Close,BNBEUR_Open,BNBEUR_High,BNBEUR_Low,BNBEUR_Close,XRPEUR_Open,XRPEUR_High,XRPEUR_Low,XRPEUR_Close,LINKEUR_Open,LINKEUR_High,LINKEUR_Low,LINKEUR_Close,DOTEUR_Open,DOTEUR_High,DOTEUR_Low,DOTEUR_Close,LTCEUR_Open,LTCEUR_High,LTCEUR_Low,LTCEUR_Close,ADAEUR_Open,ADAEUR_High,ADAEUR_Low,ADAEUR_Close,BCHEUR_Open,BCHEUR_High,BCHEUR_Low,BCHEUR_Close,XLMEUR_Open,XLMEUR_High,XLMEUR_Low,XLMEUR_Close,GRTEUR_Open,GRTEUR_High,GRTEUR_Low,GRTEUR_Close,DOGEEUR_Open,DOGEEUR_High,DOGEEUR_Low,DOGEEUR_Close,EGLDEUR_Open,EGLDEUR_High,EGLDEUR_Low,EGLDEUR_Close,AVAXEUR_Open,AVAXEUR_High,AVAXEUR_Low,AVAXEUR_Close
2022-09-28,19888.59000000,20300.00000000,19346.25000000,19996.65000000,1384.38000000,1396.88000000,1315.82000000,1377.40000000,283.90000000,291.20000000,279.00000000,290.00000000,0.46480000,0.46920000,0.43700000,0.46260000,8.39600000,8.89700000,7.95000000,8.02500000,6.63000000,6.68000000,6.47000000,6.58000000,54.90000000,55.76000000,53.39000000,54.86000000,0.46000000,0.46160000,0.44520000,0.44910000,119.70000000,119.80000000,115.40000000,117.70000000,0.11490000,0.11540000,0.11130000,0.11150000,0.10400000,0.10410000,0.09960000,0.10180000,0.06323000,0.06352000,0.06123000,0.06237000,48.52000000,49.21000000,47.14000000,48.70000000,18.04000000,18.10000000,17.55000000,17.77000000
2022-09-29,19999.40000000,20248.83000000,19370.00000000,19931.04000000,1377.29000000,1394.87000000,1324.60000000,1358.95000000,290.20000000,294.70000000,284.80000000,289.00000000,0.46260000,0.51890000,0.43870000,0.49610000,8.03200000,8.09400000,7.79700000,8.03500000,6.58000000,6.69000000,6.42000000,6.55000000,54.91000000,55.87000000,53.71000000,54.88000000,0.44930000,0.45340000,0.43900000,0.44580000,117.40000000,121.20000000,116.80000000,119.00000000,0.11150000,0.12180000,0.10950000,0.11730000,0.10270000,0.10350000,0.09920000,0.10070000,0.06233000,0.06305000,0.06087000,0.06189000,49.01000000,49.21000000,48.07000000,48.63000000,17.80000000,17.93000000,17.34000000,17.65000000
2022-09-30,19931.03000000,20572.09000000,19635.00000000,19828.58000000,1359.10000000,1399.54000000,1342.95000000,1356.30000000,289.10000000,295.40000000,286.30000000,290.70000000,0.49610000,0.50960000,0.48030000,0.48990000,8.05400000,8.05900000,7.66900000,7.73600000,6.55000000,6.69000000,6.34000000,6.46000000,54.90000000,56.16000000,53.97000000,54.58000000,0.44590000,0.44960000,0.43830000,0.44380000,118.30000000,127.50000000,117.30000000,122.50000000,0.11750000,0.11970000,0.11560000,0.11680000,0.10050000,0.10440000,0.09950000,0.10070000,0.06198000,0.06350000,0.06113000,0.06295000,48.78000000,50.87000000,48.16000000,48.53000000,17.67000000,18.07000000,17.38000000,17.54000000
2022-10-01,19825.91000000,19889.26000000,19555.01000000,19721.98000000,1356.28000000,1361.39000000,1330.68000000,1339.57000000,290.60000000,291.30000000,283.70000000,288.80000000,0.48990000,0.49690000,0.47670000,0.48540000,7.73500000,7.80500000,7.46700000,7.54100000,6.45000000,6.47000000,6.35000000,6.41000000,54.58000000,55.00000000,53.56000000,54.03000000,0.44340000,0.44530000,0.43680000,0.43950000,122.90000000,123.20000000,118.40000000,119.70000000,0.11710000,0.12490000,0.11650000,0.12390000,0.10070000,0.10170000,0.09830000,0.09970000,0.06285000,0.06445000,0.06153000,0.06197000,48.55000000,49.38000000,47.93000000,48.86000000,17.53000000,17.67000000,17.25000000,17.32000000
2022-10-02,19719.02000000,19800.14000000,19334.92000000,19473.70000000,1339.31000000,1345.40000000,1298.18000000,1304.75000000,288.70000000,293.80000000,285.40000000,290.80000000,0.48540000,0.48850000,0.45280000,0.45830000,7.54800000,7.70000000,7.25200000,7.27000000,6.40000000,6.46000000,6.26000000,6.30000000,54.02000000,54.55000000,52.80000000,52.93000000,0.43940000,0.44180000,0.42700000,0.42860000,119.40000000,120.90000000,116.40000000,116.40000000,0.12400000,0.12550000,0.12020000,0.12120000,0.09980000,0.10060000,0.09640000,0.09670000,0.06184000,0.06222000,0.06012000,0.06050000,48.79000000,49.91000000,48.06000000,49.34000000,17.31000000,17.53000000,16.85000000,16.90000000
2022-10-03,19475.82000000,20049.83000000,19392.00000000,19960.04000000,1304.98000000,1357.45000000,1292.01000000,1345.91000000,291.00000000,294.90000000,289.40000000,291.90000000,0.45850000,0.47780000,0.44710000,0.47020000,7.26600000,7.48900000,7.17000000,7.45200000,6.29000000,6.51000000,6.23000000,6.49000000,52.95000000,55.22000000,52.68000000,55.10000000,0.42890000,0.43730000,0.42530000,0.43490000,116.40000000,118.80000000,116.30000000,118.20000000,0.12110000,0.12260000,0.11600000,0.11880000,0.09630000,0.10110000,0.09560000,0.09940000,0.06043000,0.06179000,0.06010000,0.06136000,49.18000000,54.45000000,48.80000000,52.94000000,16.90000000,17.60000000,16.71000000,17.44000000
2022-10-04,19962.01000000,20490.00000000,19864.89000000,20382.15000000,1345.78000000,1377.23000000,1342.38000000,1364.31000000,291.90000000,299.30000000,290.70000000,296.90000000,0.47010000,0.48780000,0.45950000,0.48060000,7.46600000,7.89700000,7.45000000,7.73800000,6.48000000,6.55000000,6.43000000,6.51000000,55.10000000,55.81000000,54.42000000,55.35000000,0.43530000,0.44080000,0.43160000,0.43650000,118.20000000,122.60000000,117.80000000,121.30000000,0.11880000,0.12290000,0.11760000,0.11950000,0.09940000,0.10290000,0.09940000,0.10190000,0.06136000,0.06655000,0.06075000,0.06598000,53.29000000,59.00000000,52.95000000,55.34000000,17.44000000,17.68000000,17.30000000,17.48000000
2022-10-05,20376.79000000,20579.27000000,20076.69000000,20338.46000000,1364.48000000,1379.61000000,1333.02000000,1364.42000000,296.90000000,298.90000000,292.60000000,296.90000000,0.48060000,0.50780000,0.47360000,0.49330000,7.74200000,8.03400000,7.65300000,7.94700000,6.51000000,6.51000000,6.36000000,6.50000000,55.38000000,55.60000000,54.23000000,55.15000000,0.43640000,0.43910000,0.42930000,0.43500000,121.30000000,125.00000000,120.90000000,123.70000000,0.11910000,0.12160000,0.11780000,0.12000000,0.10120000,0.10700000,0.09580000,0.10090000,0.06599000,0.06700000,0.06350000,0.06544000,55.36000000,56.79000000,54.47000000,54.90000000,17.47000000,17.57000000,17.20000000,17.55000000
2022-10-06,20338.01000000,20649.00000000,20211.53000000,20388.03000000,1364.61000000,1402.31000000,1364.02000000,1381.15000000,296.70000000,300.50000000,284.60000000,293.10000000,0.49330000,0.51460000,0.49280000,0.50400000,7.95300000,8.00400000,7.75700000,7.79400000,6.50000000,6.58000000,6.45000000,6.47000000,55.13000000,55.77000000,54.48000000,54.68000000,0.43490000,0.44080000,0.43360000,0.43780000,123.10000000,124.70000000,120.40000000,121.10000000,0.11990000,0.12400000,0.11970000,0.12210000,0.10090000,0.10600000,0.10090000,0.10130000,0.06539000,0.06736000,0.06409000,0.06476000,54.99000000,57.10000000,54.90000000,56.49000000,17.55000000,17.82000000,17.35000000,17.40000000
2022-10-07,20387.00000000,20488.24000000,19802.38000000,20062.30000000,1380.86000000,1389.99000000,1351.95000000,1366.73000000,293.00000000,293.00000000,287.00000000,289.90000000,0.50360000,0.54690000,0.49190000,0.53190000,7.79200000,7.97400000,7.66800000,7.80900000,6.48000000,6.53000000,6.41000000,6.51000000,54.65000000,54.95000000,53.58000000,54.31000000,0.43780000,0.43960000,0.43170000,0.43510000,120.90000000,122.60000000,118.40000000,119.70000000,0.12210000,0.12720000,0.11990000,0.12570000,0.10200000,0.10220000,0.09800000,0.10030000,0.06478000,0.06511000,0.06287000,0.06414000,56.42000000,57.52000000,55.72000000,56.98000000,17.41000000,17.53000000,17.13000000,17.38000000
2022-10-08,20055.49000000,20566.63000000,19777.00000000,19957.00000000,1367.01000000,1373.99000000,1339.67000000,1352.06000000,289.80000000,290.40000000,283.10000000,284.00000000,0.53180000,0.54340000,0.52500000,0.53140000,7.80800000,7.85800000,7.54500000,7.65400000,6.51000000,6.57000000,6.44000000,6.49000000,54.17000000,55.02000000,53.83000000,54.28000000,0.43550000,0.43860000,0.43070000,0.43380000,120.00000000,121.80000000,118.80000000,120.20000000,0.12560000,0.13100000,0.12520000,0.12980000,0.10070000,0.10160000,0.09840000,0.09900000,0.06408000,0.06434000,0.06288000,0.06337000,56.92000000,57.47000000,55.03000000,55.38000000,17.34000000,17.45000000,17.09000000,17.26000000
2022-10-09,19946.88000000,20086.53000000,19850.64000000,19975.46000000,1352.09000000,1365.05000000,1343.36000000,1359.90000000,283.90000000,287.00000000,282.80000000,285.70000000,0.53080000,0.56340000,0.51990000,0.54690000,7.65500000,7.86500000,7.63000000,7.83200000,6.48000000,6.67000000,6.46000000,6.65000000,54.25000000,55.49000000,54.16000000,55.38000000,0.43360000,0.43560000,0.43060000,0.43460000,120.10000000,121.70000000,119.80000000,120.40000000,0.12980000,0.13330000,0.12810000,0.13230000,0.09900000,0.10230000,0.09820000,0.09900000,0.06331000,0.06409000,0.06287000,0.06386000,55.31000000,58.84000000,55.30000000,58.40000000,17.24000000,17.46000000,17.18000000,17.39000000
2022-10-10,19975.60000000,20050.00000000,19638.12000000,19710.00000000,1359.92000000,1373.98000000,1327.25000000,1329.32000000,285.90000000,286.60000000,279.60000000,279.80000000,0.54690000,0.55210000,0.50790000,0.50910000,7.83500000,7.96600000,7.55000000,7.55600000,6.66000000,6.71000000,6.44000000,6.44000000,55.39000000,55.91000000,54.11000000,54.21000000,0.43460000,0.43820000,0.41000000,0.41340000,120.40000000,121.10000000,114.40000000,115.00000000,0.13230000,0.13290000,0.12720000,0.12730000,0.09910000,0.10000000,0.09390000,0.09430000,0.06384000,0.06410000,0.06110000,0.06117000,58.28000000,59.49000000,56.66000000,58.36000000,17.38000000,17.70000000,16.68000000,16.70000000
2022-10-11,19703.00000000,19850.34000000,19461.19000000,19658.23000000,1328.86000000,1333.49000000,1306.99000000,1319.74000000,279.70000000,281.80000000,275.50000000,279.80000000,0.50880000,0.51450000,0.49240000,0.50120000,7.55400000,7.61100000,7.28900000,7.35600000,6.43000000,6.43000000,6.33000000,6.37000000,54.21000000,54.22000000,52.82000000,53.67000000,0.41320000,0.41320000,0.39570000,0.40310000,114.40000000,115.70000000,112.50000000,114.60000000,0.12710000,0.12860000,0.11890000,0.11970000,0.09380000,0.09440000,0.09070000,0.09140000,0.06107000,0.06263000,0.05933000,0.06210000,58.18000000,58.38000000,55.53000000,56.46000000,16.68000000,16.72000000,16.07000000,16.42000000
2022-10-12,19656.62000000,19820.15000000,19582.24000000,19731.73000000,1319.74000000,1346.32000000,1316.05000000,1333.74000000,279.80000000,281.20000000,277.90000000,278.90000000,0.50120000,0.51180000,0.49770000,0.50280000,7.34900000,7.48000000,7.31200000,7.36900000,6.38000000,6.43000000,6.33000000,6.36000000,53.64000000,54.57000000,53.06000000,53.81000000,0.40280000,0.40740000,0.38770000,0.39290000,114.20000000,115.90000000,113.60000000,115.10000000,0.11950000,0.12030000,0.11850000,0.11990000,0.09140000,0.09330000,0.09010000,0.09040000,0.06213000,0.06292000,0.06115000,0.06162000,56.61000000,58.08000000,56.24000000,57.23000000,16.45000000,16.64000000,16.32000000,16.43000000
2022-10-13,19734.08000000,19950.00000000,18894.21000000,19852.46000000,1333.60000000,1337.66000000,1239.15000000,1318.27000000,279.20000000,280.30000000,265.00000000,278.40000000,0.50280000,0.50450000,0.45180000,0.49080000,7.36100000,7.37700000,6.56000000,7.20100000,6.36000000,6.38000000,5.89000000,6.26000000,53.81000000,54.05000000,50.08000000,52.39000000,0.39280000,0.40130000,0.36000000,0.38600000,115.10000000,116.40000000,105.00000000,111.80000000,0.12000000,0.12000000,0.11000000,0.11460000,0.09030000,0.09120000,0.08160000,0.09010000,0.06162000,0.06180000,0.05672000,0.06108000,57.15000000,57.89000000,52.00000000,54.43000000,16.45000000,16.46000000,14.89000000,16.05000000
2022-10-14,19840.07000000,20358.34000000,19630.00000000,19736.00000000,1318.04000000,1377.37000000,1314.01000000,1334.52000000,278.40000000,282.60000000,275.60000000,277.20000000,0.49070000,0.52430000,0.48960000,0.50260000,7.19900000,7.41800000,6.99900000,7.09200000,6.27000000,6.41000000,6.18000000,6.21000000,52.33000000,53.80000000,52.14000000,52.79000000,0.38630000,0.39720000,0.37110000,0.37740000,111.50000000,114.00000000,110.00000000,110.60000000,0.11470000,0.11950000,0.11450000,0.11570000,0.09000000,0.09630000,0.08710000,0.08810000,0.06114000,0.06238000,0.05982000,0.06037000,54.45000000,56.07000000,54.14000000,54.87000000,16.04000000,16.80000000,16.00000000,16.12000000
2022-10-15,19740.72000000,19785.28000000,19552.63000000,19638.62000000,1334.06000000,1339.83000000,1302.00000000,1313.41000000,277.20000000,279.60000000,275.50000000,276.20000000,0.50300000,0.50440000,0.49210000,0.49620000,7.09900000,7.19600000,7.02300000,7.08500000,6.22000000,6.28000000,6.21000000,6.23000000,52.82000000,53.22000000,51.79000000,51.87000000,0.37730000,0.38080000,0.37220000,0.37490000,110.70000000,112.80000000,110.20000000,111.30000000,0.11600000,0.11770000,0.11460000,0.11520000,0.08800000,0.09830000,0.08650000,0.08760000,0.06034000,0.06157000,0.05971000,0.06031000,54.98000000,58.37000000,54.98000000,57.75000000,16.14000000,16.22000000,15.84000000,15.87000000
2022-10-16,19638.62000000,19999.00000000,19638.62000000,19775.38000000,1313.39000000,1353.02000000,1312.75000000,1340.86000000,276.10000000,281.70000000,275.80000000,279.70000000,0.49640000,0.50200000,0.48160000,0.48920000,7.10900000,7.43300000,7.10400000,7.35500000,6.24000000,6.43000000,6.24000000,6.35000000,51.83000000,53.27000000,51.82000000,52.81000000,0.37500000,0.38600000,0.37480000,0.38020000,111.30000000,113.90000000,111.30000000,113.20000000,0.11530000,0.11770000,0.11530000,0.11650000,0.08820000,0.09000000,0.08710000,0.08880000,0.06033000,0.06117000,0.06016000,0.06048000,58.04000000,59.21000000,57.13000000,57.19000000,15.90000000,16.33000000,15.89000000,16.17000000
2022-10-17,19773.50000000,20093.00000000,19666.25000000,19873.65000000,1340.84000000,1366.47000000,1330.01000000,1353.24000000,279.90000000,281.50000000,277.30000000,280.10000000,0.48910000,0.49300000,0.47490000,0.48820000,7.37300000,7.49600000,7.25900000,7.44900000,6.36000000,6.41000000,6.29000000,6.36000000,52.81000000,53.29000000,52.32000000,52.71000000,0.38020000,0.38400000,0.37560000,0.37860000,112.90000000,113.90000000,111.00000000,112.20000000,0.11660000,0.11780000,0.11510000,0.11610000,0.08720000,0.09100000,0.08680000,0.08870000,0.06050000,0.06143000,0.06008000,0.06094000,57.30000000,58.37000000,56.34000000,58.11000000,16.19000000,16.62000000,16.07000000,16.45000000
2022-10-18,19869.25000000,19992.00000000,19400.47000000,19611.03000000,1353.28000000,1363.50000000,1307.24000000,1329.53000000,280.20000000,280.50000000,274.50000000,277.20000000,0.48850000,0.49500000,0.46400000,0.47260000,7.45000000,7.48900000,7.07700000,7.21900000,6.36000000,6.40000000,6.17000000,6.24000000,52.71000000,53.01000000,51.55000000,52.61000000,0.37940000,0.38060000,0.36220000,0.36760000,112.30000000,113.10000000,109.10000000,110.30000000,0.11610000,0.11630000,0.11200000,0.11400000,0.08870000,0.09430000,0.08330000,0.08450000,0.06095000,0.06210000,0.05953000,0.06058000,58.29000000,58.93000000,57.00000000,57.20000000,16.45000000,16.61000000,15.82000000,16.10000000
2022-10-19,19607.19000000,19728.10000000,19493.44000000,19592.38000000,1329.22000000,1336.74000000,1311.81000000,1316.52000000,277.00000000,280.20000000,275.00000000,278.60000000,0.47270000,0.47550000,0.45800000,0.46140000,7.23200000,7.23400000,6.87700000,6.93900000,6.25000000,6.40000000,6.17000000,6.26000000,52.60000000,52.83000000,52.00000000,52.18000000,0.36760000,0.36760000,0.35570000,0.35820000,110.50000000,110.90000000,107.80000000,108.20000000,0.11410000,0.11610000,0.11280000,0.11350000,0.08460000,0.08670000,0.08000000,0.08110000,0.06067000,0.06221000,0.05968000,0.06008000,57.13000000,58.90000000,56.66000000,57.88000000,16.10000000,16.13000000,15.38000000,15.46000000
2022-10-20,19590.91000000,19671.42000000,19366.23000000,19484.37000000,1316.52000000,1333.67000000,1301.00000000,1312.26000000,278.40000000,279.30000000,273.40000000,275.10000000,0.46150000,0.47490000,0.43240000,0.45670000,6.92400000,7.02700000,6.76000000,6.82300000,6.23000000,6.29000000,5.97000000,6.01000000,52.16000000,52.96000000,51.81000000,52.39000000,0.35820000,0.36390000,0.34410000,0.34790000,108.70000000,110.70000000,107.50000000,108.90000000,0.11340000,0.11510000,0.11160000,0.11250000,0.08120000,0.08400000,0.07930000,0.07960000,0.06004000,0.06167000,0.05970000,0.06081000,57.85000000,60.18000000,57.33000000,59.44000000,15.42000000,15.81000000,15.25000000,15.52000000
2022-10-21,19478.99000000,19566.70000000,19201.00000000,19446.36000000,1312.20000000,1325.57000000,1289.37000000,1318.94000000,275.10000000,275.60000000,271.10000000,274.00000000,0.45680000,0.46850000,0.44670000,0.46810000,6.80600000,6.94400000,6.63100000,6.91100000,6.01000000,6.03000000,5.87000000,5.92000000,52.39000000,52.56000000,50.97000000,52.39000000,0.34790000,0.35500000,0.33800000,0.35430000,108.80000000,109.30000000,105.60000000,108.50000000,0.11240000,0.11270000,0.11020000,0.11260000,0.07950000,0.08260000,0.07690000,0.08010000,0.06071000,0.06091000,0.05876000,0.06021000,59.21000000,59.68000000,56.20000000,56.51000000,15.50000000,15.97000000,14.98000000,15.94000000
2022-10-22,19446.54000000,19529.99000000,19388.90000000,19478.22000000,1319.08000000,1338.55000000,1313.00000000,1332.39000000,274.00000000,275.00000000,272.10000000,274.20000000,0.46860000,0.47740000,0.46280000,0.47220000,6.91000000,7.02000000,6.83300000,6.96300000,5.92000000,5.96000000,5.85000000,5.93000000,52.49000000,53.23000000,52.10000000,52.91000000,0.35450000,0.35940000,0.34800000,0.35630000,108.70000000,111.90000000,107.90000000,110.40000000,0.11260000,0.11310000,0.11160000,0.11290000,0.08130000,0.08170000,0.07870000,0.07950000,0.06024000,0.06078000,0.05995000,0.06050000,56.45000000,56.59000000,54.65000000,55.74000000,15.96000000,16.14000000,15.76000000,15.94000000
2022-10-23,19480.02000000,19953.18000000,19358.19000000,19841.03000000,1332.39000000,1388.88000000,1318.68000000,1383.02000000,274.30000000,280.60000000,272.60000000,279.80000000,0.47200000,0.48070000,0.45810000,0.47540000,7.00600000,7.18800000,6.90400000,7.15800000,5.94000000,6.06000000,5.84000000,6.03000000,52.95000000,54.80000000,52.58000000,54.77000000,0.35640000,0.36830000,0.35110000,0.36710000,110.20000000,112.50000000,109.40000000,112.50000000,0.11300000,0.11420000,0.11050000,0.11340000,0.08050000,0.08200000,0.07770000,0.08090000,0.06063000,0.06131000,0.05951000,0.06121000,55.76000000,57.58000000,55.37000000,57.38000000,15.96000000,16.65000000,15.83000000,16.54000000
2022-10-24,19845.46000000,19881.77000000,19435.74000000,19553.70000000,1383.19000000,1391.14000000,1343.11000000,1359.04000000,279.90000000,281.40000000,275.00000000,277.20000000,0.47520000,0.48000000,0.45350000,0.45810000,7.18100000,7.18800000,6.89600000,6.99700000,6.05000000,6.08000000,5.89000000,5.98000000,54.80000000,55.00000000,52.82000000,53.12000000,0.36710000,0.37180000,0.35770000,0.36140000,111.20000000,111.90000000,108.60000000,109.50000000,0.11360000,0.11380000,0.11070000,0.11150000,0.08130000,0.08830000,0.07930000,0.08060000,0.06124000,0.06179000,0.05954000,0.06014000,57.53000000,59.90000000,57.36000000,58.47000000,16.55000000,16.72000000,15.85000000,15.93000000
2022-10-25,19554.87000000,20464.81000000,19470.00000000,20149.14000000,1359.29000000,1528.56000000,1350.73000000,1464.26000000,277.30000000,290.80000000,275.80000000,284.90000000,0.45810000,0.47410000,0.44870000,0.46240000,6.98800000,7.29400000,6.91700000,7.10300000,5.98000000,6.63000000,5.97000000,6.46000000,53.14000000,56.90000000,52.98000000,56.04000000,0.36150000,0.41830000,0.36150000,0.40110000,109.70000000,115.20000000,109.30000000,112.90000000,0.11150000,0.11380000,0.11050000,0.11240000,0.08050000,0.08820000,0.07910000,0.08140000,0.06012000,0.06442000,0.05986000,0.06320000,58.56000000,59.17000000,56.69000000,56.97000000,15.95000000,17.11000000,15.79000000,16.73000000
2022-10-26,20147.42000000,20972.91000000,20129.28000000,20579.23000000,1464.39000000,1590.79000000,1462.90000000,1551.77000000,285.10000000,290.00000000,284.80000000,287.60000000,0.46260000,0.46970000,0.45820000,0.46470000,7.09900000,7.26000000,7.03000000,7.09700000,6.48000000,6.60000000,6.38000000,6.40000000,56.25000000,57.49000000,55.30000000,55.89000000,0.40140000,0.40990000,0.39600000,0.39940000,112.90000000,116.00000000,112.50000000,113.40000000,0.11240000,0.11350000,0.11120000,0.11250000,0.08130000,0.08420000,0.08080000,0.08210000,0.06321000,0.07309000,0.06285000,0.07204000,56.79000000,58.20000000,56.20000000,56.68000000,16.76000000,17.26000000,16.73000000,16.87000000
2022-10-27,20584.81000000,20774.63000000,20277.00000000,20368.50000000,1551.98000000,1579.27000000,1507.88000000,1519.47000000,287.60000000,290.90000000,285.40000000,287.80000000,0.46470000,0.47990000,0.46020000,0.46320000,7.09900000,7.31500000,6.88000000,6.91200000,6.40000000,6.59000000,6.31000000,6.35000000,55.84000000,56.53000000,54.74000000,54.95000000,0.39910000,0.41580000,0.38780000,0.38960000,113.70000000,116.00000000,112.10000000,113.30000000,0.11260000,0.11450000,0.11090000,0.11140000,0.08270000,0.08520000,0.08000000,0.08080000,0.07197000,0.08578000,0.07114000,0.07715000,56.82000000,58.09000000,55.13000000,55.59000000,16.86000000,17.49000000,16.73000000,16.96000000
2022-10-28,20368.71000000,20892.47000000,20130.01000000,20685.89000000,1519.91000000,1583.20000000,1490.00000000,1561.71000000,287.90000000,302.60000000,286.50000000,299.20000000,0.46330000,0.47770000,0.45910000,0.47670000,6.91900000,7.22200000,6.86100000,7.14500000,6.36000000,6.61000000,6.29000000,6.56000000,54.96000000,55.86000000,53.81000000,55.19000000,0.38940000,0.41300000,0.38030000,0.40620000,112.80000000,116.70000000,111.70000000,116.00000000,0.11130000,0.11380000,0.10980000,0.11300000,0.08050000,0.09800000,0.07940000,0.08250000,0.07716000,0.09000000,0.07266000,0.08420000,55.38000000,57.53000000,54.97000000,57.23000000,16.93000000,18.46000000,16.81000000,18.42000000
2022-10-29,20687.00000000,21150.57000000,20645.74000000,20882.72000000,1561.26000000,1669.00000000,1554.49000000,1625.12000000,299.30000000,309.50000000,297.00000000,305.40000000,0.47620000,0.48550000,0.46770000,0.47160000,7.13700000,7.68400000,7.11500000,7.66200000,6.55000000,6.79000000,6.52000000,6.66000000,55.18000000,57.83000000,54.90000000,56.82000000,0.40640000,0.44230000,0.40260000,0.42160000,116.00000000,121.00000000,115.90000000,118.80000000,0.11320000,0.11560000,0.11210000,0.11400000,0.08260000,0.09790000,0.08260000,0.08440000,0.08429000,0.15161000,0.08329000,0.12220000,57.27000000,58.21000000,56.35000000,56.87000000,18.43000000,18.96000000,18.24000000,18.35000000
2022-10-30,20881.40000000,21003.84000000,20623.74000000,20734.19000000,1625.13000000,1645.50000000,1582.72000000,1598.70000000,305.40000000,319.80000000,303.30000000,314.90000000,0.47170000,0.47480000,0.45630000,0.46020000,7.66600000,7.96500000,7.51500000,7.82000000,6.66000000,6.77000000,6.55000000,6.68000000,56.78000000,57.70000000,55.06000000,55.64000000,0.42160000,0.42290000,0.40060000,0.40790000,119.00000000,120.60000000,115.10000000,116.80000000,0.11400000,0.11530000,0.11110000,0.11150000,0.08440000,0.08780000,0.08270000,0.08340000,0.12221000,0.14392000,0.11180000,0.11786000,56.83000000,59.18000000,56.20000000,58.66000000,18.35000000,18.89000000,18.03000000,18.38000000
2022-10-31,20727.92000000,20960.00000000,20481.04000000,20732.00000000,1598.69000000,1645.60000000,1565.39000000,1591.26000000,315.10000000,340.70000000,308.40000000,329.50000000,0.46030000,0.47300000,0.45060000,0.46960000,7.82000000,8.40700000,7.71400000,7.94700000,6.70000000,6.88000000,6.61000000,6.71000000,55.64000000,56.77000000,54.55000000,55.69000000,0.40770000,0.41880000,0.40000000,0.41060000,116.80000000,118.80000000,113.20000000,116.50000000,0.11120000,0.11330000,0.11060000,0.11270000,0.08420000,0.08740000,0.08230000,0.08540000,0.11837000,0.13316000,0.11490000,0.12845000,58.79000000,60.62000000,58.10000000,59.14000000,18.33000000,20.00000000,18.29000000,19.54000000
2022-11-01,20730.01000000,20842.06000000,20502.03000000,20751.74000000,1591.23000000,1624.46000000,1580.21000000,1598.99000000,329.50000000,337.60000000,320.70000000,328.30000000,0.46950000,0.47300000,0.45760000,0.46960000,7.94600000,7.99600000,7.69100000,7.79300000,6.70000000,6.76000000,6.54000000,6.54000000,55.65000000,56.32000000,54.91000000,55.84000000,0.41000000,0.41840000,0.40450000,0.40650000,116.50000000,117.30000000,115.00000000,116.80000000,0.11240000,0.11290000,0.11020000,0.11130000,0.08540000,0.08890000,0.08330000,0.08330000,0.12856000,0.16085000,0.12592000,0.14401000,58.94000000,61.07000000,58.94000000,60.53000000,19.50000000,19.69000000,18.82000000,18.91000000
2022-11-02,20749.41000000,20910.47000000,20451.70000000,20539.00000000,1599.23000000,1629.39000000,1531.12000000,1548.22000000,328.20000000,332.30000000,318.80000000,326.40000000,0.46970000,0.47140000,0.45360000,0.45860000,7.78600000,8.03800000,7.48100000,7.58100000,6.54000000,6.56000000,6.29000000,6.37000000,55.85000000,63.67000000,55.41000000,62.11000000,0.40610000,0.41550000,0.38750000,0.39320000,115.80000000,123.00000000,114.10000000,116.20000000,0.11130000,0.11170000,0.10800000,0.10950000,0.08310000,0.08490000,0.08060000,0.08280000,0.14394000,0.14965000,0.12428000,0.13019000,60.52000000,61.79000000,58.45000000,60.65000000,18.89000000,18.89000000,17.76000000,18.24000000
2022-11-03,20540.53000000,20849.91000000,20512.84000000,20738.26000000,1547.91000000,1594.27000000,1545.06000000,1570.83000000,326.20000000,345.90000000,324.20000000,338.20000000,0.45860000,0.47230000,0.45770000,0.46680000,7.57800000,8.23500000,7.53100000,7.92500000,6.38000000,6.68000000,6.36000000,6.58000000,62.09000000,65.84000000,61.41000000,63.50000000,0.39310000,0.40840000,0.39200000,0.39960000,115.80000000,122.40000000,115.50000000,118.90000000,0.10940000,0.11300000,0.10940000,0.11150000,0.08340000,0.10800000,0.08340000,0.08930000,0.13004000,0.13950000,0.12323000,0.12545000,60.79000000,65.45000000,60.36000000,61.09000000,18.24000000,19.50000000,18.18000000,18.48000000
2022-11-04,20738.25000000,21440.80000000,20691.46000000,21261.20000000,1571.00000000,1689.66000000,1566.82000000,1653.81000000,338.00000000,362.50000000,336.60000000,356.50000000,0.46680000,0.51940000,0.46450000,0.50910000,7.91900000,8.94000000,7.87800000,8.76100000,6.59000000,7.14000000,6.55000000,7.10000000,63.58000000,70.83000000,63.17000000,67.96000000,0.39990000,0.42860000,0.39800000,0.42360000,118.50000000,126.30000000,118.10000000,124.90000000,0.11160000,0.11800000,0.11090000,0.11600000,0.08910000,0.10060000,0.08770000,0.09530000,0.12564000,0.13010000,0.11852000,0.12695000,61.04000000,62.48000000,59.50000000,60.87000000,18.50000000,19.82000000,18.33000000,19.51000000
